VideoId,View Count,Average Comment Length,Total Comments
RQBk6nUJfbg,145978,13.8928571429,196
0uvxDJxid_U,145908,20.5403225806,248
YQfIUO5tAEU,145603,14.0769230769,78
a3WdakD4Vc8,145527,12.277027027,296
zbJK8rolabU,145231,7.48703170029,347
rhGwkGTd9yI,145168,16.2112676056,71
Wb0kBk4mp5M,144891,14.0374331551,374
zOMJxH6SQCM,144482,13.5483870968,62
j4fdBBpLz54,143369,14.2903225806,31
jWyESRUxpeU,143204,11.8125,16
1iiGyVv2ty4,142970,19.2931726908,249
5MH7okoLZ88,142363,14.898989899,99
e-hKa-OXank,140973,16.0566037736,53
hm8LxguUOJE,140794,10.125,16
S6UgTDlJgU8,140793,6.3,20
CN6kE4KMLVo,140489,8.87843137255,255
A1_LB2mWyWI,139792,13.0338983051,59
m-JoO5Z-H-Y,139240,8.06382978723,47
dyiDRY2xZns,139141,7.18032786885,61
5BYRqg24YVc,138918,15.2276422764,246
8hG3zOpV4Uk,138465,10.6041666667,624
5PHKcabVq6s,137540,16.1805555556,360
I2ksOtvLg_Y,137465,15.8623853211,109
lSnXwp2NaoM,137231,9.07042253521,142
FhE6xwzhB94,136408,12.75,56
vWbXBThY1Jw,135025,22.6194225722,381
R8i5CyDmWqk,135018,15.5555555556,63
vLqWzXGhQoE,134795,10.0,5
XUEAx2MQR4Y,133809,18.5641025641,78
DSmbcNVs6HQ,133696,9.23434343434,495
rDikHLHihj8,132645,8.76050420168,238
-YDuFCSiu-U,132338,9.0,2
v2aVYmTKF90,131849,5.09523809524,21
stdic-Dd44k,131728,15.2258064516,31
gpmuVF8_3Xg,131551,12.2608695652,161
pzLSku3v0Cc,131376,13.1847389558,249
TLWRJD8mjSE,131340,12.4156079855,551
x0SW-BgM_hg,130969,12.6428571429,28
bo-lumAkBYo,129732,10.4381338742,493
wtpUzX6e-HE,129594,10.42,50
HUzwLD2pQi4,128107,19.3636363636,110
t6YHVBLc8mI,127175,18.8928571429,84
wn841SZNpfU,127143,8.22222222222,36
6RQzPdtesqU,126725,10.8939393939,66
uvYWI7JnAc4,126566,12.0692771084,332
-qOoyphMdjI,126201,14.375,8
w4Gth_d1rSM,126044,12.5595238095,84
YFzIqm_-__c,125864,24.4285714286,42
93V0JEgUtJ4,125544,16.679245283,106
4FzmbwFCjAI,125421,13.96,25
MydgQqgTkvA,125001,12.380952381,21
bLYJ9fSL5ak,124230,6.82677165354,127
beUeEvqdlTI,123976,11.1644736842,152
01iAqB-cqZw,123328,9.33783783784,148
dxa3zUXHLI0,122830,6.90147783251,609
